PARSEC Optimized Airfoil
1.000000 -0.032137
0.999889 -0.032147
0.999556 -0.032175
0.999000 -0.032219
0.998223 -0.032270
0.997224 -0.032321
0.996004 -0.032362
0.994564 -0.032379
0.992904 -0.032357
0.991025 -0.032281
0.988927 -0.032133
0.986612 -0.031894
0.984081 -0.031546
0.981335 -0.031069
0.978374 -0.030444
0.975201 -0.029651
0.971817 -0.028672
0.968223 -0.027490
0.964421 -0.026088
0.960412 -0.024453
0.956199 -0.022571
0.951783 -0.020433
0.947166 -0.018031
0.942351 -0.015360
0.937338 -0.012419
0.932132 -0.009206
0.926733 -0.005727
0.921144 -0.001989
0.915368 0.001999
0.909408 0.006223
0.903266 0.010668
0.896944 0.015315
0.890446 0.020142
0.883774 0.025126
0.876932 0.030239
0.869922 0.035456
0.862748 0.040745
0.855412 0.046077
0.847919 0.051420
0.840270 0.056743
0.832471 0.062012
0.824524 0.067197
0.816432 0.072268
0.808200 0.077193
0.799831 0.081946
0.791328 0.086500
0.782696 0.090832
0.773938 0.094920
0.765059 0.098746
0.756062 0.102295
0.746951 0.105556
0.737730 0.108519
0.728403 0.111181
0.718975 0.113540
0.709450 0.115601
0.699831 0.117369
0.690124 0.118857
0.680332 0.120077
0.670460 0.121047
0.660512 0.121789
0.650493 0.122325
0.640406 0.122684
0.630258 0.122893
0.620051 0.122983
0.609792 0.122987
0.599483 0.122937
0.589130 0.122868
0.578738 0.122814
0.568310 0.122809
0.557853 0.122885
0.547369 0.123076
0.536864 0.123410
0.526343 0.123916
0.515811 0.124621
0.505271 0.125545
0.494729 0.126709
0.484189 0.128129
0.473657 0.129816
0.463136 0.131779
0.452631 0.134021
0.442147 0.136541
0.431690 0.139334
0.421262 0.142391
0.410870 0.145699
0.400517 0.149237
0.390208 0.152986
0.379949 0.156918
0.369742 0.161003
0.359594 0.165210
0.349507 0.169500
0.339488 0.173837
0.329540 0.178180
0.319668 0.182485
0.309876 0.186710
0.300169 0.190811
0.290550 0.194744
0.281025 0.198464
0.271597 0.201929
0.262270 0.205097
0.253049 0.207929
0.243938 0.210387
0.234941 0.212438
0.226062 0.214050
0.217304 0.215196
0.208672 0.215852
0.200169 0.216000
0.191800 0.215625
0.183568 0.214716
0.175476 0.213269
0.167529 0.211284
0.159730 0.208765
0.152081 0.205721
0.144588 0.202167
0.137252 0.198121
0.130078 0.193607
0.123068 0.188651
0.116226 0.183285
0.109554 0.177542
0.103056 0.171459
0.096734 0.165075
0.090592 0.158433
0.084632 0.151575
0.078856 0.144545
0.073267 0.137387
0.067868 0.130145
0.062662 0.122864
0.057649 0.115585
0.052834 0.108349
0.048217 0.101195
0.043801 0.094159
0.039588 0.087274
0.035579 0.080569
0.031777 0.074072
0.028183 0.067803
0.024799 0.061781
0.021626 0.056019
0.018665 0.050527
0.015919 0.045308
0.013388 0.040363
0.011073 0.035687
0.008975 0.031272
0.007096 0.027104
0.005436 0.023167
0.003996 0.019441
0.002776 0.015902
0.001777 0.012522
0.001000 0.009274
0.000444 0.006126
0.000111 0.003046
0.000000 0.000000
0.000111 -0.003034
0.000444 -0.006029
0.001000 -0.008948
0.001777 -0.011754
0.002776 -0.014409
0.003996 -0.016881
0.005436 -0.019138
0.007096 -0.021150
0.008975 -0.022890
0.011073 -0.024336
0.013388 -0.025466
0.015919 -0.026266
0.018665 -0.026722
0.021626 -0.026826
0.024799 -0.026574
0.028183 -0.025964
0.031777 -0.025001
0.035579 -0.023692
0.039588 -0.022049
